sentence_id,words,labels
76,/,O
76,up,RELOP
76,to,RELOP
76,64,QUANT
76,kbps,QUANT
76,TBC,O
76,for,O
76,telecommand,O
76,(final,O
76,max.,O
76,data,O
76,rate,O
76,selection,O
76,to,O
76,comply,O
76,with,O
76,GS,O
76,"facilities,",O
76,bandwidth,O
76,occupancy,O
76,and,O
76,operational,O
76,impacts/constraints,O
76,related,O
76,to,O
76,S/W,O
76,&,O
76,memory,O
76,"patches,",O
76,data,O
76,rate,O
76,margin,O
76,specified,O
76,in,O
76,DHS-PC-2,O
76,and,O
76,ranging),O
77,The,O
77,COM,ENT
77,TTC,ENT
77,Terminal,ENT
77,shall,O
77,support,ACT
77,a,O
77,date,ATTR
77,rates,ATTR
77,of,O
77,up,RELOP
77,to,RELOP
77,356,QUANT
77,kbps,QUANT
77,(TBC),O
77,for,O
77,telemetry,O
77,and,O
77,ranging,O
77,(TM,O
77,data,O
77,rate,O
77,to,O
77,comply,O
77,with,O
77,the,O
77,GS,O
77,facilities.,O
77,with,O
77,ranging,O
77,and,O
77,data,O
77,transmission,O
77,requirements,O
77,for,O
77,all,O
77,mission,O
77,phases,O
77,and,O
77,with,O
77,the,O
77,data,O
77,rate,O
77,margin,O
77,specified,O
77,in,O
77,DHS-PC-2,O
77,while,O
77,minimizing,O
77,the,O
77,bandwidth,O
77,occupancy),O
78,The,O
78,probability,ATTR
78,of,ATTR
78,frame,ATTR
78,rejection,ATTR
78,for,O
78,the,O
78,COM,ENT
78,TCC,ENT
78,Terminal,ENT
78,uplink,ENT
78,shall,O
78,be,O
78,<,RELOP
78,5-Oct,QUANT
78,.,O
79,The,O
79,probability,ATTR
79,of,ATTR
79,undetected,ATTR
79,frame,ATTR
79,error,ATTR
79,for,O
79,the,O
79,COM,ENT
79,TCC,ENT
79,Terminal,ENT
79,uplink,ENT
79,shall,O
79,be,O
79,<,RELOP
79,19-Oct,QUANT
79,.,O
80,The,O
80,BER,ATTR
80,on,ATTR
80,physical,ATTR
80,channel,ATTR
80,for,O
80,the,O
80,COM,ENT
80,TCC,ENT
80,Terminal,ENT
80,uplink,ENT
80,shall,O
80,be,O
80,<,RELOP
80,5-Oct,QUANT
80,.,O
84,The,O
84,Absolute,ATTR
84,Rate,ATTR
84,Error,ATTR
84,about,O
84,the,O
84,scan,O
84,axis,O
84,shall,O
84,be,O
84,better,RELOP
84,than,RELOP
84,0.01,QUANT
84,of,QUANT
84,the,QUANT
84,demanded,QUANT
84,rate,QUANT
84,but,O
84,not,RELOP
84,less,RELOP
84,than,RELOP
84,0.1,QUANT
84,arcsec/s,QUANT
84,.,O
81,The,O
81,probability,ATTR
81,of,ATTR
81,frame,ATTR
81,loss,ATTR
81,for,O
81,the,O
81,COM,ENT
81,TCC,ENT
81,Terminal,ENT
81,downlink,ENT
81,shall,O
81,be,O
81,<,RELOP
81,7-Oct,QUANT
81,.,O
82,The,O
82,COM,ENT
82,HR,ENT
82,TM,ENT
82,Terminal,ENT
82,frame,ATTR
82,rejection,ATTR
82,rate,ATTR
82,should,O
82,be,O
82,less,RELOP
82,than,RELOP
82,7-Oct,QUANT
82,.,O
83,The,O
83,time,ATTR
83,resolution,ATTR
83,of,O
83,the,O
83,mission,ENT
83,timeline,ENT
83,shall,O
83,be,O
83,1,QUANT
83,s,QUANT
83,.,O
85,The,O
85,spacecraft,ENT
85,shall,O
85,be,O
85,capable,ACT
85,of,ACT
85,reorienting,ACT
85,the,O
85,jitter,ENT
85,strip,ENT
85,average,ENT
85,for,O
85,up,RELOP
85,to,RELOP
85,3,QUANT
85,arcmin,QUANT
85,with,O
85,an,O
85,accuracy,ATTR
85,of,O
85,<,RELOP
85,0.4,QUANT
85,arcmin,QUANT
85,relative,O
85,to,O
85,the,O
85,previous,O
85,orientation,O
85,(amplitude,O
85,and,O
85,direction;,O
85,0.68,O
85,probability,O
85,level),O
86,The,O
86,"duration,",O
86,including,O
86,the,O
86,settling,O
86,"time,",O
86,of,O
86,a,O
86,3,O
86,arcmin,O
86,amplitude,O
86,jitter,O
86,strip,O
86,average,O
86,reorientation,O
86,shall,O
86,be,O
86,<,O
86,5,O
86,minutes,O
86,(elapsed,O
86,time,O
86,during,O
86,which,O
86,pointing,O
86,requirements,O
86,cannot,O
86,be,O
86,met),O
87,The,O
87,knowledge,O
87,accuracy,ATTR
87,of,O
87,the,O
87,satellite,ATTR
87,mass,ATTR
87,shall,O
87,be,O
87,better,RELOP
87,than,RELOP
87,+/-,RELOP
87,0.01,QUANT
87,and,O
87,of,O
87,the,O
87,moment,ATTR
87,of,ATTR
87,inertia,ATTR
87,shall,O
87,be,O
87,better,RELOP
87,than,RELOP
87,+/-,RELOP
87,0.05,QUANT
87,.,O
88,Metals,ENT
88,which,O
88,are,O
88,in,O
88,direct,O
88,contact,O
88,with,O
88,each,O
88,other,O
88,shall,O
88,not,ACT
88,form,ACT
88,a,O
88,galvanic,ATTR
88,couple,ATTR
88,with,O
88,a,O
88,difference,O
88,of,O
88,more,RELOP
88,than,RELOP
88,0.5,QUANT
88,V,QUANT
88,Electro-Motive,QUANT
88,Force,QUANT
88,(EMF);,O
88,in,O
88,corrosive,O
88,environments,O
88,it,O
88,shall,O
88,not,RELOP
88,be,RELOP
88,more,RELOP
88,than,RELOP
88,0.25,QUANT
88,V,QUANT
88,EMF,QUANT
88,.,O
89,For,O
89,the,O
89,Herschel,ENT
89,telescope,ENT
89,",",O
89,the,O
89,optical,ATTR
89,subsystem,ATTR
89,transmission,ATTR
89,losses,ATTR
89,(as,O
89,defined,O
89,in,O
89,AD2-1),O
89,shall,O
89,be,O
89,lower,RELOP
89,than,RELOP
89,0.035,QUANT
89,(TBC),O
89,over,O
89,the,O
89,full,O
89,80,O
89,-,O
89,670,O
89,µm,O
89,range,O
89,at,O
89,the,O
89,time,O
89,of,O
89,cryostat,O
89,cover,O
89,opening,O
89,in-,O
89,orbit.,O
89,Appropriate,O
89,and,O
89,timely,O
89,analyses,O
89,and,O
89,measurement,O
89,verifications,O
89,shall,O
89,be,O
89,undertaken,O
89,throughout,O
89,the,O
89,programme,O
89,to,O
89,give,O
89,maximum,O
89,confidence,O
89,that,O
89,this,O
89,performance,O
89,will,O
89,be,O
89,achieved.,O
90,For,O
90,the,O
90,Herschel,ENT
90,telescope,ENT
90,",",O
90,the,O
90,optical,ATTR
90,subsystem,ATTR
90,transmission,ATTR
90,losses,ATTR
90,(as,O
90,defined,O
90,in,O
90,AD2-1),O
90,shall,O
90,be,O
90,lower,RELOP
90,than,RELOP
90,0.042,QUANT
90,(TBC),O
90,over,O
90,the,O
90,full,O
90,80,O
90,-,O
90,670,O
90,µm,O
90,range,O
90,at,O
90,the,O
90,end,O
90,of,O
90,the,O
90,nominal,O
90,mission.,O
94,The,O
94,Planck,ENT
94,spacecraft,ENT
94,shall,O
94,provide,ACT
94,a,O
94,mean,ATTR
94,power,ATTR
94,allocation,ATTR
94,of,O
94,1000,QUANT
94,W,QUANT
94,to,O
94,the,O
94,Planck,ENT
94,payload,ENT
94,during,O
94,nominal,O
94,scientific,O
94,"operations,",O
94,including,O
94,instrument,O
94,margins.,O
91,The,O
91,Herschel,ENT
91,spacecraft,ENT
91,shall,O
91,provide,ACT
91,a,O
91,mass,ATTR
91,allocation,ATTR
91,of,O
91,465,QUANT
91,kg,QUANT
91,for,O
91,the,O
91,baseline,ENT
91,payload,ENT
91,accommodation,O
91,as,O
91,defined,O
91,in,O
91,IID,O
91,Part,O
91,B,O
91,"(AD4-2,",O
91,AD4-3,O
91,and,O
91,AD4-4),O
91,including,O
91,margins.,O
92,The,O
92,Planck,ENT
92,spacecraft,ENT
92,shall,O
92,provide,ACT
92,a,O
92,mass,ATTR
92,allocation,ATTR
92,of,O
92,480,QUANT
92,kg,QUANT
92,for,O
92,the,O
92,baseline,ATTR
92,payload,ATTR
92,accommodation,ATTR
92,as,O
92,defined,O
92,in,O
92,IID,O
92,Part,O
92,B,O
92,(AD4-5,O
92,and,O
92,AD4-6),O
92,including,O
92,instrument,ENT
92,coolers,ENT
92,and,O
92,margins.,O
93,The,O
93,Herschel,ENT
93,spacecraft,ENT
93,shall,O
93,provide,ACT
93,a,O
93,mean,ATTR
93,power,ATTR
93,allocation,ATTR
93,of,O
93,550,QUANT
93,W,QUANT
93,to,O
93,the,O
93,Herschel,ENT
93,payload,ENT
93,during,O
93,nominal,O
93,scientific,O
93,"operations,",O
93,including,O
93,instrument,O
93,margins.,O
95,The,O
95,Herschel,ENT
95,spacecraft,ENT
95,shall,O
95,provide,ACT
95,the,O
95,necessary,ENT
95,resources,ENT
95,for,O
95,the,O
95,average,RELOP
95,acquisition,ACT
95,of,O
95,at,RELOP
95,least,RELOP
95,130,QUANT
95,Kbps,QUANT
95,science,ATTR
95,telemetry,ATTR
95,over,O
95,24,O
95,hours.,O
99,The,O
99,rate,ATTR
99,of,ATTR
99,uncorrectable,ATTR
99,errors,ATTR
99,in,O
99,spacecraft,ENT
99,memories,ENT
99,shall,O
99,be,O
99,better,RELOP
99,than,RELOP
99,1.00E-11,QUANT
99,(error/bit/day).,QUANT
99,.,O
96,The,O
96,Planck,ENT
96,spacecraft,ENT
96,shall,O
96,provide,ACT
96,the,O
96,necessary,ENT
96,resources,ENT
96,for,O
96,the,O
96,average,RELOP
96,acquisition,O
96,of,O
96,at,O
96,least,O
96,130,QUANT
96,Kbps,QUANT
96,science,ATTR
96,telemetry,ATTR
96,over,O
96,24,O
96,hours.,O
97,The,O
97,time,ATTR
97,correlation,ATTR
97,between,O
97,the,O
97,attitude,ENT
97,information,ENT
97,and,O
97,science,ENT
97,data,ENT
97,shall,O
97,be,O
97,better,RELOP
97,than,RELOP
97,0.5,QUANT
97,ms,QUANT
97,.,O
98,The,O
98,spacecraft,ENT
98,shall,O
98,be,O
98,designed,ACT
98,to,ACT
98,withstand,ACT
98,a,O
98,relative,O
98,humidity,O
98,(RH),O
98,without,ATTR
98,performance,ATTR
98,degradation,ATTR
98,of,O
98,45,O
98,%,O
98,RH,O
98,to,O
98,65,O
98,%,O
98,RH,O
98,",",O
98,non-,O
98,"condensing,",O
98,and,O
98,for,O
98,two,O
98,weeks,O
98,a,O
98,relative,O
98,humidity,O
98,of,O
98,95,O
98,%,O
98,RH,O
98,",",O
98,non-,O
98,condensing.,O
100,The,O
100,eigen,ATTR
100,frequencies,ATTR
100,of,O
100,compact,ENT
100,equipment,ENT
100,and,ENT
100,boxes,ENT
100,in,O
100,hard-,O
100,mounted,O
100,conditions,O
100,shall,O
100,be,O
100,above,RELOP
100,140,QUANT
100,Hz,QUANT
100,.,O
101,The,O
101,total,ATTR
101,mass,ATTR
101,of,O
101,the,O
101,Herschel,ENT
101,/,ENT
101,Planck,ENT
101,composite,ENT
101,ESA,ENT
101,shall,O
101,include,O
101,a,O
101,reserve,ATTR
101,of,O
101,100,QUANT
101,kg,QUANT
101,.,O
102,Windings,ENT
102,shall,O
102,be,O
102,designed,O
102,and,O
102,tested,O
102,to,O
102,withstand,ACT
102,a,ACT
102,high,ACT
102,voltage,ACT
102,of,O
102,500,QUANT
102,V,QUANT
102,DC,QUANT
102,/,QUANT
102,1,QUANT
102,min,QUANT
102,(for,O
102,operating,O
102,voltage,O
102,up,O
102,to,O
102,50,O
102,V),O
102,and,O
102,1500,QUANT
102,V,QUANT
102,DC,QUANT
102,(for,O
102,higher,O
102,operating,O
102,"voltage),",O
102,applied,O
102,between,O
102,each,O
102,other,O
102,or,O
102,between,O
102,windings,O
102,and,O
102,the,O
102,structure,O
102,for,O
102,a,O
102,period,O
102,of,O
102,time,O
102,of,O
102,at,O
102,least,O
102,two,O
102,minutes,O
102,without,O
102,causing,O
102,disruptive,O
102,charges.,O
103,The,O
103,margins,ATTR
103,for,ATTR
103,unit,ATTR
103,acceptance,ATTR
103,with,O
103,respect,O
103,to,O
103,the,O
103,TCS,O
103,design,O
103,temperature,O
103,range,O
103,shall,O
103,be,O
103,at,RELOP
103,least,RELOP
103,5,QUANT
103,°C,QUANT
103,on,O
103,both,O
103,sides.,O
104,The,O
104,margins,ATTR
104,for,ATTR
104,unit,ATTR
104,qualification,ATTR
104,with,O
104,respect,O
104,to,O
104,the,O
104,TCS,O
104,design,O
104,temperature,O
104,range,O
104,shall,O
104,be,O
104,at,RELOP
104,least,RELOP
104,10,QUANT
104,°C,QUANT
104,on,O
104,both,O
104,sides.,O
105,It,O
105,shall,O
105,be,O
105,possible,O
105,to,O
105,fill,ACT
105,the,O
105,main,ENT
105,tank,ENT
105,with,O
105,superfluid,O
105,helium,O
105,at,O
105,1.6,O
105,K,O
105,to,O
105,no,RELOP
105,less,RELOP
105,than,RELOP
105,0.98,ATTR
105,of,ATTR
105,full,ATTR
105,capacity,O
105,.,O
106,The,O
106,28,ENT
106,V,ENT
106,main,ENT
106,bus,ENT
106,shall,O
106,be,O
106,distributed,ACT
106,through,O
106,current,O
106,limiters,O
106,and,O
106,switches,O
106,according,O
106,to,O
106,the,O
106,interface,O
106,requirements.,O
107,The,O
107,Herschel,ENT
107,power,ENT
107,budget,ENT
107,shall,O
107,include,O
107,an,O
107,ESA,ATTR
107,reserve,ATTR
107,of,O
107,100,QUANT
107,W,QUANT
107,",",O
107,except,O
107,for,O
107,the,O
107,launch,O
107,phase,O
107,(,O
107,from,O
107,lift-off,O
107,to,O
107,separation,O
107,),O
107,during,O
107,which,O
107,a,O
107,reserve,ATTR
107,of,O
107,30,QUANT
107,%,QUANT
107,shall,O
107,be,O
107,included,O
107,.,O
108,The,O
108,Planck,ENT
108,power,ENT
108,budget,ENT
108,shall,O
108,include,O
108,an,O
108,ESA,ATTR
108,reserve,ATTR
108,of,O
108,100,QUANT
108,W,QUANT
108,",",O
108,except,O
108,for,O
108,the,O
108,launch,O
108,phase,O
108,(,O
108,from,O
108,lift-off,O
108,to,O
108,separation,O
108,),O
108,during,O
108,which,O
108,a,O
108,reserve,ATTR
108,of,O
108,30,QUANT
108,%,QUANT
108,shall,O
108,be,O
108,included,O
108,.,O
109,The,O
109,telecommand,ENT
109,rate,ENT
109,shall,O
109,be,O
109,switchable,ACT
109,between,O
109,the,O
109,high,ATTR
109,bit,ATTR
109,rates,ATTR
109,(4,ATTR
109,kbps),ATTR
109,and,O
109,low,ATTR
109,bit,ATTR
109,rate,ATTR
109,compatible,O
109,with,O
109,the,O
109,Kourou,O
109,station,O
109,at,O
109,maximum,O
109,distance.,O
110,The,O
110,accuracy,ATTR
110,of,O
110,the,O
110,CTR,ENT
110,(,ENT
110,Central,ENT
110,on-board,ENT
110,Reference,ENT
110,Time,ENT
110,),ENT
110,shall,O
110,be,O
110,at,RELOP
110,least,RELOP
110,1,QUANT
110,*,QUANT
110,10,QUANT
110,E-6,QUANT
110,.,O
110,This,O
110,includes,O
110,short,ATTR
110,term,ATTR
110,stability,ATTR
110,over,RELOP
110,100,QUANT
110,seconds,QUANT
110,and,O
110,stability,ATTR
110,over,RELOP
110,30,QUANT
110,days,QUANT
110,",",O
110,including,O
110,all,O
110,parameters,O
110,influencing,O
110,the,O
110,stability,O
110,(,O
110,"ageing,",O
110,"temperature,",O
110,accuracy,O
110,of,O
110,the,O
110,time,O
110,"correlation,",O
110,etc.,O
110,).,O
111,The,O
111,uplink/downlink,ENT
111,signals,ENT
111,shall,O
111,be,O
111,in,O
111,the,O
111,range,RELOP
111,7190-7235,QUANT
111,MHz,QUANT
111,for,O
111,telecommands,O
111,and,O
111,8450-8500,QUANT
111,MHz,QUANT
111,for,O
111,telemetry.,O
111,Separate,O
111,frequencies,O
111,will,O
111,be,O
111,allocated,O
111,by,O
111,ESA,O
111,for,O
111,Herschel,ENT
111,and,O
111,Planck,ENT
111,respectively.,O
112,The,O
112,probability,ATTR
112,of,ATTR
112,frame,ATTR
112,loss,ATTR
112,on,O
112,the,O
112,downlink,ENT
112,shall,O
112,be,O
112,<,RELOP
112,5-Oct,QUANT
112,.,O
113,The,O
113,LGAs,O
113,shall,O
113,support,O
113,an,O
113,uplink,ATTR
113,high,ATTR
113,command,ATTR
113,rate,ATTR
113,of,O
113,4Kbps,QUANT
113,using,O
113,the,O
113,35,ENT
113,m,ENT
113,station,ENT
113,at,ENT
113,Perth,ENT
113,/,ENT
113,New,ENT
113,Norcia,ENT
113,and,O
113,a,O
113,low,ATTR
113,command,ATTR
113,data,ATTR
113,rate,ATTR
113,of,O
113,125,QUANT
113,bps,QUANT
113,using,O
113,the,O
113,15,ENT
113,m,ENT
113,station,ENT
113,at,ENT
113,Kourou,ENT
113,",",O
113,up,O
113,to,O
113,a,O
113,distance,O
113,from,O
113,Earth,O
113,of,O
113,1.8,O
113,x,O
113,106,O
113,km,O
113,for,O
113,Herschel,ENT
113,and,O
113,of,O
113,1.6,O
113,x,O
113,106,O
113,km,O
113,for,O
113,Planck,ENT
113,.,O
114,The,O
114,MGA,ENT
114,shall,O
114,support,ACT
114,an,O
114,uplink,ATTR
114,command,ATTR
114,rate,ATTR
114,of,O
114,4,QUANT
114,K.bps,QUANT
114,for,O
114,both,O
114,Perth,O
114,/,O
114,New,O
114,Norcia,O
114,and,O
114,Kourou,O
114,stations,O
114,",",O
114,up,O
114,to,O
114,a,O
114,distance,O
114,from,O
114,Earth,O
114,of,O
114,1.8,O
114,x,O
114,106,O
114,km,O
114,for,O
114,Herschel,ENT
114,and,O
114,of,O
114,1.6,O
114,x,O
114,106,O
114,km,O
114,for,O
114,Planck.,O
115,The,O
115,ACMS,ENT
115,design,ENT
115,shall,O
115,ensure,ACT
115,a,O
115,gain,ATTR
115,margin,ATTR
115,of,O
115,6,QUANT
115,dB,QUANT
115,for,O
115,stability,O
115,and,O
115,flexure,O
115,rejection.,O
116,The,O
116,ACMS,ENT
116,design,ENT
116,shall,O
116,ensure,ACT
116,a,O
116,phase,ATTR
116,margin,ATTR
116,of,O
116,30,QUANT
116,dB,QUANT
116,for,O
116,stability,O
116,and,O
116,flexure,O
116,rejection.,O
117,The,O
117,ACMS,ENT
117,shall,O
117,be,O
117,fully,ACT
117,operational,ACT
117,at,O
117,start,O
117,up,O
117,20,QUANT
117,seconds,QUANT
117,after,O
117,separation.,O
118,On,ENT
118,board,ENT
118,memory,ENT
118,shall,O
118,contain,ACT
118,at,RELOP
118,least,RELOP
118,50,QUANT
118,%,QUANT
118,free,ATTR
118,(unused),ATTR
118,memory,ATTR
118,at,O
118,Architectural,O
118,Acceptance,O
118,Review,O
118,and,O
118,30,QUANT
118,%,QUANT
118,at,O
118,Software,O
118,Acceptance,O
118,Review,O
118,after,O
118,coding,O
118,and,O
118,testing,O
118,has,O
118,been,O
118,completed;,O
118,it,O
118,shall,O
118,be,O
118,possible,O
118,to,O
118,use,O
118,this,O
118,free,O
118,area,O
118,for,O
118,code,O
118,and/or,O
118,data.,O
119,CPU,ENT
119,shall,O
119,contain,ACT
119,at,RELOP
119,least,RELOP
119,50,QUANT
119,%,QUANT
119,free,ATTR
119,(unused),ATTR
119,peak,ATTR
119,load,ATTR
119,at,O
119,Architectural,O
119,Acceptance,O
119,Review,O
119,and,O
119,30,QUANT
119,%,QUANT
119,at,O
119,Software,O
119,Acceptance,O
119,Review,O
119,after,O
119,coding,O
119,and,O
119,testing,O
119,has,O
119,been,O
119,completed.,O
120,The,O
120,Particulate,ATTR
120,contamination,ATTR
120,of,O
120,the,O
120,Planck,ENT
120,Reflector,ENT
120,1,ENT
120,shall,O
120,not,RELOP
120,exceed,RELOP
120,900,QUANT
120,ppm,QUANT
120,at,O
120,delivery,O
120,to,O
120,Prime.,O
121,The,O
121,Particulate,ATTR
121,contamination,ATTR
121,of,O
121,the,O
121,Planck,ENT
121,Reflector,ENT
121,1,ENT
121,shall,O
121,not,RELOP
121,exceed,RELOP
121,5000,QUANT
121,ppm,QUANT
121,at,O
121,the,O
121,end,O
121,of,O
121,Nominal,O
121,Lifetime.,O
122,The,O
122,Particulate,ATTR
122,contamination,ATTR
122,of,O
122,the,O
122,Planck,ENT
122,Reflector,ENT
122,2,ENT
122,shall,O
122,not,RELOP
122,exceed,RELOP
122,900,QUANT
122,ppm,QUANT
122,at,O
122,delivery,O
122,to,O
122,Prime.,O
123,The,O
123,Particulate,ATTR
123,contamination,ATTR
123,of,O
123,the,O
123,Planck,ENT
123,Reflector,ENT
123,2,ENT
123,shall,O
123,not,RELOP
123,exceed,RELOP
123,5000,QUANT
123,ppm,QUANT
123,at,O
123,the,O
123,end,O
123,of,O
123,Nominal,O
123,Lifetime.,O
124,The,O
124,Particulate,ATTR
124,contamination,ATTR
124,of,O
124,the,O
124,Planck,ENT
124,FPU,ENT
124,shall,O
124,not,RELOP
124,exceed,RELOP
124,300,QUANT
124,ppm,QUANT
124,at,O
124,delivery,O
124,to,O
124,Prime.,O
125,The,O
125,Particulate,ATTR
125,contamination,ATTR
125,of,O
125,the,O
125,Planck,ENT
125,FPU,ENT
125,shall,O
125,not,RELOP
125,exceed,RELOP
125,5000,QUANT
125,ppm,QUANT
125,at,O
125,the,O
125,end,O
125,of,O
125,Nominal,O
125,Lifetime.,O
126,The,O
126,Particulate,ATTR
126,contamination,ATTR
126,of,O
126,the,O
126,Herschel,ENT
126,LOU,ENT
126,shall,O
126,not,RELOP
126,exceed,RELOP
126,300,QUANT
126,ppm,QUANT
126,at,O
126,delivery,O
126,to,O
126,Prime.,O
127,The,O
127,Particulate,ATTR
127,contamination,ATTR
127,of,O
127,the,O
127,Herschel,ENT
127,LOU,ENT
127,shall,O
127,not,RELOP
127,exceed,RELOP
127,1200,QUANT
127,ppm,QUANT
127,at,O
127,the,O
127,end,O
127,of,O
127,Nominal,O
127,Lifetime.,O
128,The,O
128,Particulate,ATTR
128,contamination,ATTR
128,of,O
128,the,O
128,Herschel,ENT
128,M1,ENT
128,shall,O
128,not,RELOP
128,exceed,RELOP
128,300,QUANT
128,ppm,QUANT
128,at,O
128,delivery,O
128,to,O
128,Prime.,O
129,The,O
129,Particulate,ATTR
129,contamination,ATTR
129,of,O
129,the,O
129,Herschel,ENT
129,M1,ENT
129,shall,O
129,not,RELOP
129,exceed,RELOP
129,4500,QUANT
129,ppm,QUANT
129,at,O
129,the,O
129,end,O
129,of,O
129,Nominal,O
129,Lifetime.,O
130,The,O
130,Particulate,ATTR
130,contamination,ATTR
130,of,O
130,the,O
130,Herschel,ENT
130,M2,ENT
130,shall,O
130,not,RELOP
130,exceed,RELOP
130,300,QUANT
130,ppm,QUANT
130,at,O
130,delivery,O
130,to,O
130,Prime.,O
131,The,O
131,Particulate,ATTR
131,contamination,ATTR
131,of,O
131,the,O
131,Herschel,ENT
131,M2,ENT
131,shall,O
131,not,ENT
131,exceed,ENT
131,4500,QUANT
131,ppm,QUANT
131,at,O
131,the,O
131,end,O
131,of,O
131,Nominal,O
131,Lifetime.,O
132,The,O
132,Particulate,ATTR
132,contamination,ATTR
132,of,O
132,the,O
132,Herschel,ENT
132,FPU,ENT
132,shall,O
132,not,RELOP
132,exceed,RELOP
132,300,QUANT
132,ppm,QUANT
132,at,O
132,delivery,O
132,to,O
132,Prime.,O
133,The,O
133,Particulate,ATTR
133,contamination,ATTR
133,of,O
133,the,O
133,Herschel,ENT
133,FPU,ENT
133,shall,O
133,not,RELOP
133,exceed,RELOP
133,1200,QUANT
133,ppm,QUANT
133,at,O
133,the,O
133,end,O
133,of,O
133,Nominal,O
133,Lifetime.,O
134,The,O
134,Molecular,ATTR
134,contamination,ATTR
134,of,O
134,the,O
134,Planck,ENT
134,Reflector,ENT
134,1,ENT
134,shall,O
134,not,RELOP
134,exceed,RELOP
134,5,QUANT
134,10-7g/cm2,QUANT
134,at,O
134,delivery,O
134,to,O
134,Prime.,O
135,The,O
135,Molecular,ATTR
135,contamination,ATTR
135,of,O
135,the,O
135,Planck,ENT
135,Reflector,ENT
135,1,ENT
135,shall,O
135,not,RELOP
135,exceed,RELOP
135,40,QUANT
135,10-7g/cm3,QUANT
135,at,O
135,the,O
135,end,O
135,of,O
135,Nominal,O
135,Lifetime.,O
136,The,O
136,Molecular,ATTR
136,contamination,ATTR
136,of,O
136,the,O
136,Planck,ENT
136,Reflector,ENT
136,2,ENT
136,shall,O
136,not,RELOP
136,exceed,RELOP
136,5,QUANT
136,10-7g/cm4,QUANT
136,at,O
136,delivery,O
136,to,O
136,Prime.,O
137,The,O
137,Molecular,ATTR
137,contamination,ATTR
137,of,O
137,the,O
137,Planck,ENT
137,Reflector,ENT
137,2,ENT
137,shall,O
137,not,RELOP
137,exceed,RELOP
137,40,QUANT
137,10-7g/cm5,QUANT
137,at,O
137,the,O
137,end,O
137,of,O
137,Nominal,O
137,Lifetime.,O
138,The,O
138,Molecular,ATTR
138,contamination,ATTR
138,of,O
138,the,O
138,Planck,ENT
138,FPU,ENT
138,shall,O
138,not,RELOP
138,exceed,RELOP
138,30,QUANT
138,10-7g/cm6,QUANT
138,at,O
138,delivery,O
138,to,O
138,Prime.,O
139,The,O
139,Molecular,ATTR
139,contamination,ATTR
139,of,O
139,the,O
139,Planck,ENT
139,FPU,ENT
139,shall,O
139,not,RELOP
139,exceed,RELOP
139,60,QUANT
139,10-7g/cm7,QUANT
139,at,O
139,the,O
139,end,O
139,of,O
139,Nominal,O
139,Lifetime.,O
140,The,O
140,Molecular,ATTR
140,contamination,ATTR
140,of,O
140,the,O
140,Herschel,ENT
140,LOU,ENT
140,shall,O
140,not,RELOP
140,exceed,RELOP
140,40,QUANT
140,10-7g/cm8,QUANT
140,at,O
140,delivery,O
140,to,O
140,Prime.,O
141,The,O
141,Molecular,ATTR
141,contamination,ATTR
141,of,O
141,the,O
141,Herschel,ENT
141,LOU,ENT
141,shall,O
141,not,RELOP
141,exceed,RELOP
141,60,QUANT
141,10-7g/cm9,QUANT
141,at,O
141,the,O
141,end,O
141,of,O
141,Nominal,O
141,Lifetime.,O
142,The,O
142,Molecular,ATTR
142,contamination,ATTR
142,of,O
142,the,O
142,Herschel,ENT
142,M1,ENT
142,shall,O
142,not,RELOP
142,exceed,RELOP
142,2,QUANT
142,10-7g/cm10,QUANT
142,at,O
142,delivery,O
142,to,O
142,Prime.,O
143,The,O
143,Molecular,ATTR
143,contamination,ATTR
143,of,O
143,the,O
143,Herschel,ENT
143,M1,ENT
143,shall,O
143,not,RELOP
143,exceed,RELOP
143,40,QUANT
143,10-7g/cm11,QUANT
143,at,O
143,the,O
143,end,O
143,of,O
143,Nominal,O
143,Lifetime.,O
144,The,O
144,Molecular,ATTR
144,contamination,ATTR
144,of,O
144,the,O
144,Herschel,ENT
144,M2,ENT
144,shall,O
144,not,RELOP
144,exceed,RELOP
144,2,QUANT
144,10-7g/cm12,QUANT
144,at,O
144,delivery,O
144,to,O
144,Prime.,O
145,The,O
145,Molecular,ATTR
145,contamination,ATTR
145,of,O
145,the,O
145,Herschel,ENT
145,M2,ENT
145,shall,O
145,not,RELOP
145,exceed,RELOP
145,40,QUANT
145,10-7g/cm13,QUANT
145,at,O
145,the,O
145,end,O
145,of,O
145,Nominal,O
145,Lifetime.,O
146,The,O
146,Molecular,ATTR
146,contamination,ATTR
146,of,O
146,the,O
146,Herschel,ENT
146,FPU,ENT
146,shall,O
146,not,RELOP
146,exceed,RELOP
146,40,QUANT
146,10-7g/cm14,QUANT
146,at,O
146,delivery,O
146,to,O
146,Prime.,O
147,The,O
147,Molecular,ATTR
147,contamination,ATTR
147,of,O
147,the,O
147,Herschel,ENT
147,FPU,ENT
147,shall,O
147,not,RELOP
147,exceed,RELOP
147,60,QUANT
147,10-7g/cm15,QUANT
147,at,O
147,the,O
147,end,O
147,of,O
147,Nominal,O
147,Lifetime.,O
148,The,O
148,ASD,ATTR
148,(,ATTR
148,in,ATTR
148,Watts,ATTR
148,/,ATTR
148,Hz,ATTR
148,),ATTR
148,at,O
148,30,O
148,GHz,O
148,shall,O
148,not,RELOP
